 # CO2 IR 
 # For interval boundaries, see corresponding files  
 #Temperature(K)  100,  150,  200,  250,  300,  350,  400,  600, 
 #P(bar) 1.00e-05, 1.00e-04, 1.00e-03, 1.00e-02, 1.00e-01, 1.00e+00, 1.00e+01, 1.00e+02, 

  Quadrature weights w(quad)        Quadrature abscissas (g)
  0.00100   1.68582e-30 1.99843e-28 1.63722e-27 2.85109e-26 1.96178e-25 3.57399e-25 2.59172e-24 2.60182e-23 
  0.01000   1.66919e-29 1.57122e-27 1.10671e-26 1.29301e-25 5.84247e-25 9.98842e-25 3.28180e-24 2.39831e-23 
  0.10000   1.33339e-28 1.04150e-26 7.46373e-26 5.08267e-25 1.36543e-24 2.17097e-24 4.90086e-24 1.37320e-23 
  1.00000   3.62410e-28 2.55854e-26 3.40770e-25 8.66611e-25 1.44316e-24 1.62313e-24 1.90835e-24 2.17613e-24 
 10.00000   4.05571e-28 2.64926e-26 4.18538e-25 7.93263e-25 8.44745e-25 8.52549e-25 8.62396e-25 8.69942e-25 
100.00000   4.64460e-28 2.03021e-26 2.72106e-25 3.59756e-25 3.85025e-25 3.87465e-25 3.90650e-25 3.93090e-25 

         23
          350.0
  0.00001   5.76860e-32 3.85973e-30 1.05251e-28 2.01077e-26 2.33929e-25 4.73310e-25 3.28797e-24 2.57064e-23 
  0.00010   5.73134e-31 3.51573e-29 4.56067e-28 2.36098e-26 2.39393e-25 4.79474e-25 3.29570e-24 2.57021e-23 
  0.00100   5.69969e-30 3.10235e-28 2.36887e-27 4.35446e-26 3.07277e-25 5.51634e-25 3.38055e-24 2.55674e-23 
  0.01000   5.67214e-29 2.60860e-27 1.42621e-26 1.57127e-25 6.90069e-25 1.13610e-24 3.79732e-24 2.31492e-23 
  0.10000   4.92903e-28 1.73729e-26 8.47366e-26 5.46733e-25 1.41870e-24 2.07025e-24 4.48506e-24 1.29355e-23 
  1.00000   1.45355e-27 5.12402e-26 3.29432e-25 8.20830e-25 1.37709e-24 1.55265e-24 1.84621e-24 2.13729e-24 
 10.00000   1.60575e-27 5.33608e-26 4.36021e-25 7.25881e-25 7.90409e-25 7.98720e-25 8.06911e-25 8.13188e-25 
100.00000   1.55069e-27 3.83006e-26 2.74411e-25 3.62971e-25 3.91575e-25 3.93725e-25 3.96530e-25 3.98680e-25 

         23
          400.0
  0.00001   1.41931e-31 4.56723e-30 1.81099e-28 4.20264e-26 3.95989e-25 7.58860e-25 4.00260e-24 2.46045e-23 
  0.00010   1.41314e-30 4.24003e-29 6.65801e-28 4.58949e-26 4.00366e-25 7.61576e-25 4.00577e-24 2.45892e-23 
  0.00100   1.40910e-29 3.90103e-28 3.26170e-27 6.63623e-26 4.52719e-25 8.11720e-25 4.02355e-24 2.43796e-23 
  0.01000   1.40434e-28 3.49025e-27 1.83426e-26 1.88991e-25 8.21904e-25 1.29545e-24 4.27303e-24 2.18018e-23 
  0.10000   1.25197e-27 2.42844e-26 9.73486e-26 5.85171e-25 1.52165e-24 2.03391e-24 4.09255e-24 1.20398e-23 
  1.00000   4.05158e-27 8.46071e-26 3.24921e-25 7.84265e-25 1.32441e-24 1.49285e-24 1.76010e-24 2.07136e-24 
 10.00000   4.49694e-27 8.85615e-26 4.50949e-25 6.67292e-25 7.39960e-25 7.47948e-25 7.54811e-25 7.60072e-25 
100.00000   3.91570e-27 6.16124e-26 2.80421e-25 3.64925e-25 3.91776e-25 3.93698e-25 3.96205e-25 3.98127e-25 

         23
          600.0
  0.00001   8.79450e-31 7.72344e-30 9.81289e-28 2.29215e-25 1.19807e-24 1.99526e-24 5.70709e-24 1.85873e-23 
  0.00010   8.75203e-30 6.76262e-29 2.02855e-27 2.32396e-25 1.19882e-24 1.99479e-24 5.70354e-24 1.85591e-23 
  0.00100   8.70821e-29 6.14451e-28 6.96512e-27 2.51414e-25 1.20984e-24 1.99752e-24 5.67830e-24 1.83603e-23 
  0.01000   8.66784e-28 5.62041e-27 3.47817e-26 3.67572e-25 1.38097e-24 2.10117e-24 5.47291e-24 1.65250e-23 
  0.10000   8.21966e-27 4.29638e-26 1.54506e-25 7.25478e-25 1.70521e-24 2.18574e-24 3.54433e-24 8.40017e-24 
  1.00000   3.31824e-26 1.81070e-25 3.72463e-25 7.13526e-25 1.04959e-24 1.18104e-24 1.45808e-24 1.74954e-24 
 10.00000   4.31424e-26 2.41335e-25 4.52113e-25 5.33093e-25 5.80197e-25 5.84802e-25 5.89985e-25 5.93516e-25 
100.00000   3.25542e-26 1.68931e-25 2.97610e-25 3.50476e-25 3.64229e-25 3.65299e-25 3.66696e-25 3.67766e-25 

         24
          100.0
  0.00001   4.65539e-43 3.59222e-41 6.87949e-39 6.46940e-38 4.49855e-37 1.07062e-36 3.81726e-35 1.05253e-32 
  0.00010   4.65623e-42 3.50754e-40 6.71965e-38 6.15985e-37 3.85673e-36 8.66973e-36 1.11047e-34 1.09149e-32 
  0.00100   4.71319e-41 3.39658e-39 6.56853e-37 5.85644e-36 3.58240e-35 7.69298e-35 4.46329e-34 1.40929e-32 
  0.01000   4.70386e-40 3.18444e-38 6.37310e-36 5.64010e-35 3.08622e-34 5.74310e-34 1.86133e-33 1.69234e-32 
  0.10000   4.66761e-39 2.01474e-37 5.46557e-35 3.41429e-34 1.30755e-33 1.84099e-33 3.67659e-33 7.61193e-33 
  1.00000   4.44476e-38 8.56657e-37 1.62205e-34 7.31805e-34 9.66463e-34 1.03073e-33 1.12716e-33 1.24405e-33 
 10.00000   5.88789e-38 3.19715e-36 1.70688e-34 5.77783e-34 6.46764e-34 6.57942e-34 6.71906e-34 6.82609e-34 
100.00000   6.11682e-38 3.48274e-36 5.93836e-35 1.27125e-34 1.36978e-34 1.38786e-34 1.40687e-34 1.42145e-34 

         24
          150.0
  0.00001   8.80007e-40 1.12949e-37 2.59973e-36 2.79352e-35 2.53923e-34 7.51010e-34 5.11815e-32 6.16898e-30 
  0.00010   8.80027e-39 1.11878e-36 2.57780e-35 2.65706e-34 1.92392e-33 4.48556e-33 8.78277e-32 6.25893e-30 
  0.00100   8.79914e-38 1.11318e-35 2.55653e-34 2.47679e-33 1.49504e-32 3.11090e-32 2.42869e-31 6.89429e-30 
  0.01000   8.79399e-37 1.09807e-34 2.51811e-33 2.22873e-32 1.17494e-31 2.29930e-31 8.39874e-31 7.30639e-30 
  0.10000   8.78313e-36 9.09116e-34 2.31259e-32 1.38110e-31 4.98992e-31 7.45704e-31 1.56737e-30 3.42027e-30 
  1.00000   8.13919e-35 1.97086e-33 9.62878e-32 2.70335e-31 3.83166e-31 4.15249e-31 4.69123e-31 5.23879e-31 
 10.00000   5.26330e-34 4.26442e-33 1.07535e-31 2.38468e-31 2.56917e-31 2.59360e-31 2.63628e-31 2.66983e-31 
100.00000   4.15187e-34 6.50744e-33 4.94770e-32 6.97139e-32 7.39977e-32 7.45643e-32 7.52201e-32 7.57228e-32 

         24
          200.0
  0.00001   9.38258e-38 5.86229e-36 4.69471e-35 5.61976e-34 6.80314e-33 7.55930e-32 3.77520e-30 1.48251e-28 
  0.00010   9.38384e-37 5.85875e-35 4.68054e-34 5.25533e-33 4.81844e-32 1.74543e-31 4.39512e-30 1.48877e-28 
  0.00100   9.38699e-36 5.85434e-34 4.66147e-33 5.00394e-32 3.66580e-31 7.96599e-31 6.85286e-30 1.53707e-28 
  0.01000   9.38563e-35 5.84887e-33 4.64903e-32 4.66569e-31 2.46965e-30 4.53088e-30 1.83527e-29 1.51917e-28 
  0.10000   9.37835e-34 5.57645e-32 4.21604e-31 2.71914e-30 9.48544e-30 1.50286e-29 3.18135e-29 7.26555e-29 
  1.00000   8.84396e-33 1.73543e-31 2.14772e-30 5.15124e-30 7.67276e-30 8.42720e-30 9.70311e-30 1.08123e-29 
 10.00000   4.09200e-32 2.41788e-31 2.31858e-30 4.55878e-30 4.86288e-30 4.89451e-30 4.93578e-30 4.96741e-30 
100.00000   3.32525e-32 3.10117e-31 1.32338e-30 1.62167e-30 1.69595e-30 1.71341e-30 1.73211e-30 2.07938e-30 

         24
          250.0
  0.00001   2.10285e-36 5.77256e-35 2.71372e-34 3.30412e-33 6.49099e-32 1.85829e-30 5.67690e-29 9.26929e-28 
  0.00010   2.10143e-35 5.77061e-34 2.71029e-33 3.17091e-32 3.52693e-31 2.75909e-30 5.95621e-29 9.28638e-28 
  0.00100   2.10230e-34 5.77108e-33 2.70797e-32 3.04895e-31 2.55380e-30 7.37910e-30 7.24081e-29 9.48590e-28 
  0.01000   2.10195e-33 5.76902e-32 2.70703e-31 2.93475e-30 1.77477e-29 3.23155e-29 1.21330e-28 9.13579e-28 
  0.10000   2.10039e-32 5.67121e-31 2.54827e-30 1.67733e-29 5.66231e-29 8.89822e-29 1.87394e-28 4.43744e-28 
  1.00000   1.97047e-31 2.53598e-30 1.26737e-29 2.94582e-29 4.60011e-29 5.10718e-29 5.90598e-29 6.64405e-29 
 10.00000   6.76900e-31 3.20144e-30 1.47686e-29 2.57303e-29 2.69602e-29 2.70802e-29 2.72368e-29 2.73568e-29 
100.00000   4.56478e-31 3.32299e-30 8.44520e-30 1.05478e-29 1.09565e-29 1.10783e-29 1.44783e-29 2.61009e-29 

         24
          300.0
  0.00001   1.53952e-35 2.31040e-34 8.99144e-34 1.08403e-32 5.06840e-31 1.73406e-29 3.40879e-28 3.14040e-27 
  0.00010   1.53939e-34 2.30501e-33 8.99047e-33 1.03237e-31 1.73566e-30 2.14004e-29 3.46784e-28 3.14239e-27 
  0.00100   1.53971e-33 2.30820e-32 8.98520e-32 1.00982e-30 9.51353e-30 4.00538e-29 3.81672e-28 3.15113e-27 
  0.01000   1.53916e-32 2.30550e-31 8.98301e-31 9.88259e-30 6.70422e-29 1.34596e-28 5.11878e-28 2.90197e-27 
  0.10000   1.53815e-31 2.28901e-30 8.61841e-30 6.27107e-29 1.99578e-28 2.97600e-28 6.19758e-28 1.44801e-27 
  1.00000   1.45899e-30 1.31676e-29 4.06662e-29 9.59883e-29 1.52044e-28 1.68258e-28 1.94688e-28 2.20899e-28 
 10.00000   3.73870e-30 1.76277e-29 5.20482e-29 7.86369e-29 8.15909e-29 8.19430e-29 8.24025e-29 1.22346e-28 
100.00000   2.61857e-30 1.62103e-29 2.96784e-29 3.60258e-29 5.06219e-29 6.76737e-29 9.45721e-29 1.57508e-28 

         24
          350.0
  0.00001   5.94347e-35 5.42076e-34 2.06464e-33 2.50736e-32 2.21644e-30 7.82199e-29 1.15003e-27 7.85136e-27 
  0.00010   5.93461e-34 5.41571e-33 2.06420e-32 2.41780e-31 6.55648e-30 8.90699e-29 1.15764e-27 7.84004e-27 
  0.00100   5.97134e-33 5.42496e-32 2.06176e-31 2.36774e-30 2.78563e-29 1.41387e-28 1.22496e-27 7.79215e-27 
  0.01000   5.96784e-32 5.42440e-31 2.06246e-30 2.33761e-29 1.73491e-28 3.91386e-28 1.48663e-27 6.91888e-27 
  0.10000   5.96028e-31 5.38838e-30 1.99708e-29 1.61653e-28 5.51915e-28 7.79090e-28 1.55468e-27 3.30892e-27 
  1.00000   5.65098e-30 3.67402e-29 9.02454e-29 2.46042e-28 3.74529e-28 4.12623e-28 4.74560e-28 5.90352e-28 
 10.00000   1.21432e-29 4.84311e-29 1.25539e-28 1.70798e-28 1.77800e-28 2.40647e-28 3.36827e-28 5.58527e-28 
100.00000   9.18121e-30 4.82050e-29 7.16923e-29 8.38562e-29 2.15423e-28 2.81334e-28 3.81066e-28 6.01314e-28 

         24
          400.0
  0.00001   1.36407e-34 9.60955e-34 3.61743e-33 4.71827e-32 6.87636e-30 2.26269e-28 2.66752e-27 1.64895e-26 
  0.00010   1.36373e-33 9.62303e-33 3.61392e-32 4.60268e-31 1.87797e-29 2.47621e-28 2.67720e-27 1.64659e-26 
  0.00100   1.36378e-32 9.60886e-32 3.61501e-31 4.48900e-30 6.62642e-29 3.48636e-28 2.77944e-27 1.62757e-26 
  0.01000   1.36346e-31 9.61652e-31 3.61302e-30 4.43602e-29 3.53586e-28 8.49476e-28 3.21113e-27 1.42889e-26 
  0.10000   1.36252e-30 9.57396e-30 3.51373e-29 3.21870e-28 1.19683e-27 1.73405e-27 3.32230e-27 6.48714e-27 
  1.00000   1.29145e-29 7.08516e-29 1.70456e-28 5.19323e-28 7.93531e-28 8.67047e-28 1.06402e-27 1.97264e-27 
 10.00000   2.83248e-29 1.02554e-28 2.30413e-28 2.93512e-28 5.95280e-28 8.05957e-28 1.09244e-27 1.73471e-27 
100.00000   2.58731e-29 9.35953e-29 1.36693e-28 1.69229e-28 6.47742e-28 8.32570e-28 1.10347e-27 1.67627e-27 

         24
          600.0
  0.00001   5.28488e-34 2.54299e-33 1.02716e-32 2.17724e-31 1.20117e-28 1.92874e-27 1.46403e-26 8.66258e-26 
  0.00010   5.27842e-33 2.54477e-32 1.02408e-31 2.04354e-30 2.28247e-28 2.08095e-27 1.46912e-26 8.64999e-26 
  0.00100   5.28120e-32 2.54426e-31 1.02486e-30 1.94666e-29 5.27085e-28 2.54471e-27 1.50107e-26 8.56095e-26 
  0.01000   5.28053e-31 2.54316e-30 1.02398e-29 1.86956e-28 1.92328e-27 4.62862e-27 1.70680e-26 7.83692e-26 
  0.10000   5.27922e-30 2.53993e-29 1.00115e-28 1.42287e-27 6.69590e-27 1.03636e-26 1.92404e-26 6.56990e-26 
  1.00000   4.89393e-29 2.23340e-28 5.47993e-28 2.47524e-27 7.96484e-27 1.05390e-26 1.55667e-26 2.72071e-26 
 10.00000   1.17231e-28 4.52498e-28 7.62790e-28 1.04023e-27 8.86356e-27 1.13748e-26 1.42681e-26 2.07097e-26 
100.00000   2.13993e-28 3.28529e-28 4.90427e-28 1.87689e-27 7.77865e-27 9.67668e-27 1.22618e-26 1.72549e-26 

         25
          100.0
  0.00001   1.78698e-44 1.89286e-41 2.07366e-37 3.89098e-36 4.09704e-35 1.10059e-34 3.23934e-33 5.40646e-31 
  0.00010   1.78670e-43 1.83535e-40 2.02889e-36 3.47775e-35 3.03233e-34 7.27625e-34 6.95205e-33 5.66727e-31 
  0.00100   1.78701e-42 1.79342e-39 1.99099e-35 3.21990e-34 2.35313e-33 5.07620e-33 2.77506e-32 7.28106e-31 
  0.01000   1.78606e-41 1.76718e-38 1.97510e-34 2.82675e-33 1.84084e-32 3.56358e-32 1.47194e-31 9.00501e-31 
  0.10000   1.78561e-40 1.20836e-37 1.82330e-33 1.91314e-32 7.45371e-32 1.07370e-31 2.01416e-31 5.39942e-31 
  1.00000   1.77754e-39 2.24098e-37 9.56445e-33 2.52611e-32 8.76832e-32 1.17910e-31 1.84104e-31 2.65805e-31 
 10.00000   1.28117e-38 1.69657e-36 1.02878e-32 3.54626e-32 6.33639e-32 9.00422e-32 1.35248e-31 2.48277e-31 
100.00000   6.54396e-39 5.62508e-36 4.32717e-33 8.11345e-33 3.16804e-32 4.11880e-32 5.57594e-32 8.82562e-32 

         25
          150.0
  0.00001   1.24290e-40 1.08971e-37 9.71073e-36 2.69480e-34 8.16363e-33 2.74128e-32 9.85803e-31 3.05244e-29 
  0.00010   1.24220e-39 1.07399e-36 9.57279e-35 2.19390e-33 2.58051e-32 6.44344e-32 1.10956e-30 3.07615e-29 
  0.00100   1.24213e-38 1.05315e-35 9.35806e-34 1.82226e-32 1.40240e-31 3.14009e-31 1.83948e-30 3.24622e-29 
  0.01000   1.24127e-37 1.02130e-34 9.10421e-33 1.49139e-31 9.06208e-31 1.60660e-30 4.79030e-30 3.41366e-29 
  0.10000   1.21863e-36 8.55324e-34 7.37264e-32 7.73821e-31 2.70786e-30 3.80474e-30 7.07525e-30 3.78100e-29 
  1.00000   1.16930e-35 1.67260e-33 2.80971e-31 1.57289e-30 4.28330e-30 5.19881e-30 8.25715e-30 1.49316e-29 
 10.00000   9.71835e-35 2.02878e-33 3.52217e-31 1.49283e-30 4.44087e-30 5.56068e-30 7.20024e-30 1.05424e-29 
100.00000   9.63013e-35 2.05347e-33 1.67012e-31 8.82685e-31 2.33565e-30 2.78822e-30 3.41583e-30 4.64223e-30 

         25
          200.0
  0.00001   1.38780e-38 6.64522e-36 1.27418e-34 3.43057e-33 4.81685e-31 2.08498e-30 2.56273e-29 2.54749e-28 
  0.00010   1.38907e-37 6.63896e-35 1.25952e-33 2.56807e-32 8.05177e-31 2.46704e-30 2.59330e-29 2.55643e-28 
  0.00100   1.38880e-36 6.62830e-34 1.24699e-32 2.15488e-31 2.22627e-30 4.86559e-30 2.91193e-29 2.64474e-28 
  0.01000   1.38824e-35 6.60677e-33 1.22035e-31 1.72873e-30 9.89846e-30 1.69798e-29 4.55227e-29 2.57466e-28 
  0.10000   1.38666e-34 6.10893e-32 9.78016e-31 7.24465e-30 1.86449e-29 2.52908e-29 4.90660e-29 3.24793e-28 
  1.00000   1.26456e-33 2.83666e-31 2.37095e-30 1.40447e-29 3.19496e-29 4.02640e-29 6.43495e-29 1.14643e-28 
 10.00000   8.62263e-33 4.10793e-31 3.04997e-30 1.41365e-29 3.56854e-29 4.16917e-29 4.98758e-29 6.52339e-29 
100.00000   1.49008e-32 1.69082e-31 1.54567e-30 9.27004e-30 1.93856e-29 2.21691e-29 2.58629e-29 3.27652e-29 

         25
          250.0
  0.00001   5.83463e-37 9.00622e-35 7.81364e-34 3.14034e-32 7.96035e-30 3.44554e-29 1.97138e-28 1.12471e-27 
  0.00010   5.81667e-36 8.99924e-34 7.78813e-33 1.67789e-31 1.04859e-29 3.62992e-29 1.98430e-28 1.12314e-27 
  0.00100   5.82836e-35 8.99241e-33 7.77834e-32 1.27309e-30 2.01762e-29 4.84463e-29 2.11491e-28 1.11601e-27 
  0.01000   5.82904e-34 8.99298e-32 7.74520e-31 1.02117e-29 5.93447e-29 1.04339e-28 2.71161e-28 1.12972e-27 
  0.10000   5.81222e-33 8.78008e-31 6.47000e-30 3.90057e-29 1.00758e-28 1.33450e-28 2.54336e-28 1.19851e-27 
  1.00000   5.43525e-32 4.52570e-30 1.80860e-29 5.60840e-29 1.10971e-28 1.45620e-28 2.27420e-28 3.77512e-28 
 10.00000   2.08434e-31 7.36003e-30 1.76711e-29 6.10767e-29 1.20705e-28 1.34871e-28 1.53946e-28 1.90729e-28 
100.00000   4.37067e-31 4.03174e-30 1.05925e-29 3.85407e-29 6.86212e-29 7.63667e-29 8.65543e-29 1.05379e-28 

         25
          300.0
  0.00001   9.41971e-36 5.32518e-34 3.04086e-33 1.93327e-31 5.54620e-29 2.20131e-28 9.33944e-28 4.19445e-27 
  0.00010   9.41587e-35 5.31765e-33 3.02728e-32 8.13777e-31 6.48748e-29 2.24632e-28 9.40613e-28 4.20153e-27 
  0.00100   9.41930e-34 5.32031e-32 3.02399e-31 5.39993e-30 1.03721e-28 2.62670e-28 9.90834e-28 4.25415e-27 
  0.01000   9.41940e-33 5.31905e-31 3.01523e-30 4.11307e-29 2.39979e-28 4.12977e-28 1.18095e-27 5.07995e-27 
  0.10000   9.40965e-32 5.24741e-30 2.60842e-29 1.47566e-28 3.85616e-28 5.87255e-28 1.25754e-27 3.33530e-27 
  1.00000   9.02764e-31 3.25950e-29 8.10778e-29 2.25766e-28 3.72043e-28 4.23129e-28 5.37174e-28 8.41058e-28 
 10.00000   2.92372e-30 6.14855e-29 9.37582e-29 1.64464e-28 2.64920e-28 2.87116e-28 3.19335e-28 3.89173e-28 
100.00000   5.15675e-30 3.30555e-29 5.47419e-29 1.02597e-28 1.60052e-28 1.74845e-28 1.94561e-28 2.31594e-28 

         25
          350.0
  0.00001   7.27630e-35 1.82765e-33 8.46714e-33 7.80379e-31 1.97417e-28 7.43817e-28 3.23819e-27 1.45260e-26 
  0.00010   7.27677e-34 1.82610e-32 8.44453e-32 2.79589e-30 2.21152e-28 7.53192e-28 3.24727e-27 1.45859e-26 
  0.00100   7.27584e-33 1.82512e-31 8.42443e-31 1.62230e-29 3.17589e-28 8.21223e-28 3.34512e-27 1.51275e-26 
  0.01000   7.27560e-32 1.82572e-30 8.40079e-30 1.16470e-28 7.00660e-28 1.28744e-27 4.07807e-27 1.77379e-26 
  0.10000   7.26920e-31 1.80889e-29 7.44057e-29 4.45888e-28 1.19675e-27 1.85289e-27 4.52177e-27 1.12110e-26 
  1.00000   7.02819e-30 1.23824e-28 2.45095e-28 7.43747e-28 1.25393e-27 1.42510e-27 1.77189e-27 2.28407e-27 
 10.00000   2.29009e-29 2.52550e-28 3.64179e-28 4.50729e-28 4.94835e-28 5.15365e-28 5.54041e-28 6.51043e-28 
100.00000   3.26658e-29 1.56066e-28 2.03828e-28 2.36034e-28 2.97827e-28 3.20040e-28 3.50925e-28 4.11466e-28 

         25
          400.0
  0.00001   3.34282e-34 4.42601e-33 1.88384e-32 2.38251e-30 4.74231e-28 1.77871e-27 8.51368e-27 3.83291e-26 
  0.00010   3.32304e-33 4.42480e-32 1.87679e-31 7.45830e-30 5.13210e-28 1.79503e-27 8.53072e-27 3.84530e-26 
  0.00100   3.33474e-32 4.42569e-31 1.87088e-30 3.82428e-29 7.13972e-28 1.96724e-27 8.73480e-27 3.94378e-26 
  0.01000   3.31569e-31 4.42416e-30 1.86537e-29 2.55983e-28 1.53017e-27 3.07775e-27 1.06690e-26 4.63523e-26 
  0.10000   3.32534e-30 4.38691e-29 1.67777e-28 1.09360e-27 3.28422e-27 5.01359e-27 1.19281e-26 3.32736e-26 
  1.00000   3.22439e-29 3.01175e-28 6.23041e-28 1.93841e-27 3.54443e-27 4.24385e-27 5.66948e-27 7.42927e-27 
 10.00000   1.10010e-28 6.34476e-28 9.46488e-28 1.29134e-27 1.38744e-27 1.41431e-27 1.45622e-27 1.57156e-27 
100.00000   1.33384e-28 4.27038e-28 5.64072e-28 6.94643e-28 7.12630e-28 7.15443e-28 7.19285e-28 7.22230e-28 

         25
          600.0
  0.00001   7.82374e-33 2.99871e-32 1.36807e-31 2.62502e-29 3.22636e-27 1.17064e-26 8.04954e-26 5.19611e-25 
  0.00010   7.81128e-32 2.99599e-31 1.33221e-30 7.04515e-29 3.42095e-27 1.18704e-26 8.07236e-26 5.20270e-25 
  0.00100   7.79639e-31 2.99579e-30 1.29497e-29 2.87355e-28 4.45450e-27 1.28459e-26 8.29078e-26 5.26686e-25 
  0.01000   7.81288e-30 2.99181e-29 1.26273e-28 1.71360e-27 1.02085e-26 2.05165e-26 1.05891e-25 5.77607e-25 
  0.10000   7.79435e-29 2.94484e-28 1.13363e-27 8.71701e-27 3.81371e-26 6.15422e-26 1.41544e-25 4.21469e-25 
  1.00000   7.24955e-28 2.09141e-27 5.85776e-27 2.25069e-26 4.59326e-26 5.62125e-26 7.57940e-26 1.00420e-25 
 10.00000   2.51206e-27 5.46323e-27 1.10866e-26 1.60840e-26 1.74497e-26 1.78225e-26 1.83944e-26 1.88644e-26 
100.00000   2.25620e-27 4.25828e-27 7.37561e-27 9.55236e-27 1.05366e-26 1.06188e-26 1.06774e-26 1.07186e-26 

         26
          100.0
  0.00001   1.13850e-40 1.45114e-39 7.43544e-36 1.90193e-34 2.02204e-33 4.81162e-33 9.68741e-32 3.02255e-29 
  0.00010   1.11567e-39 1.41094e-38 6.94584e-35 1.51866e-33 1.33754e-32 2.78743e-32 3.00713e-31 3.08802e-29 
  0.00100   1.09372e-38 1.38941e-37 6.38601e-34 1.29531e-32 1.08565e-31 2.26916e-31 1.44078e-30 3.72903e-29 
  0.01000   1.06583e-37 1.34867e-36 5.78926e-33 1.18664e-31 8.76202e-31 1.67377e-30 6.00837e-30 4.16496e-29 
  0.10000   8.73049e-37 1.16124e-35 4.97048e-32 7.40190e-31 2.96115e-30 4.51879e-30 8.27763e-30 2.34749e-29 
  1.00000   2.29629e-36 4.60734e-35 1.74002e-31 1.21849e-30 1.77671e-30 2.40623e-30 5.90463e-30 1.53327e-29 
 10.00000   3.29741e-36 5.56590e-35 1.92461e-31 1.17840e-30 2.52708e-30 3.01989e-30 3.67352e-30 3.97771e-30 
100.00000   2.66785e-36 2.40226e-35 7.82933e-32 3.85794e-31 5.35044e-31 5.40186e-31 5.46894e-31 5.52036e-31 

         26
          150.0
  0.00001   1.47322e-37 1.08974e-36 2.29926e-34 8.57528e-33 2.28899e-31 6.90707e-31 1.09985e-29 9.70189e-28 
  0.00010   1.46969e-36 1.06472e-35 2.17194e-33 5.68723e-32 6.07347e-31 1.42910e-30 1.50977e-29 9.75344e-28 
  0.00100   1.46907e-35 1.04176e-34 2.07839e-32 3.96976e-31 2.94761e-30 6.11101e-30 3.88912e-29 1.03724e-27 
  0.01000   1.46661e-34 1.00475e-33 1.95045e-31 2.92265e-30 1.93486e-29 3.62327e-29 1.33126e-28 9.96267e-28 
  0.10000   1.42456e-33 8.13461e-33 1.61023e-30 1.75669e-29 7.27693e-29 1.12007e-28 2.11800e-28 4.91716e-28 
  1.00000   6.70746e-33 2.15730e-32 7.39991e-30 2.74573e-29 4.28645e-29 6.38996e-29 1.45017e-28 3.22968e-28 
 10.00000   8.33966e-33 2.45473e-32 8.51863e-30 2.65229e-29 6.13264e-29 7.63410e-29 9.94585e-29 1.10557e-28 
100.00000   4.42355e-33 1.48591e-32 4.00693e-30 1.33391e-29 1.70865e-29 1.72400e-29 1.74220e-29 1.75614e-29 

         26
          200.0
  0.00001   7.16602e-36 5.56341e-35 1.53481e-33 1.22659e-31 7.76526e-30 2.47780e-29 1.56919e-28 5.17616e-27 
  0.00010   7.16832e-35 5.49518e-34 1.44169e-32 5.29512e-31 1.04652e-29 2.81837e-29 1.64688e-28 5.17574e-27 
  0.00100   7.16710e-34 5.44240e-33 1.36108e-31 3.07475e-30 2.59876e-29 5.13612e-29 2.41372e-28 5.23634e-27 
  0.01000   7.16657e-33 5.34251e-32 1.26006e-30 1.90363e-29 9.45657e-29 1.71658e-28 6.11761e-28 4.75237e-27 
  0.10000   7.07347e-32 4.33698e-31 8.62039e-30 8.46809e-29 3.41966e-28 5.25621e-28 1.05945e-27 2.21635e-27 
  1.00000   4.84443e-31 1.21252e-30 4.47191e-29 1.30483e-28 2.23246e-28 3.42924e-28 6.99900e-28 1.36086e-27 
 10.00000   8.30250e-31 1.40092e-30 5.24808e-29 1.18239e-28 3.00257e-28 3.75631e-28 5.05348e-28 5.65406e-28 
100.00000   4.78285e-31 7.06743e-31 2.65413e-29 7.72276e-29 9.75875e-29 9.97607e-29 1.00933e-28 1.01685e-28 

         26
          250.0
  0.00001   1.12678e-34 6.78099e-34 6.34916e-33 1.19856e-30 9.32671e-29 2.66452e-28 1.15253e-27 1.33545e-26 
  0.00010   1.12798e-33 6.76288e-33 5.90992e-32 3.37841e-30 9.98879e-29 2.73675e-28 1.15816e-27 1.33409e-26 
  0.00100   1.12727e-32 6.74824e-32 5.60898e-31 1.44288e-29 1.56313e-28 3.36588e-28 1.22663e-27 1.32623e-26 
  0.01000   1.12696e-31 6.72958e-31 5.31036e-30 7.73539e-29 4.02128e-28 6.59947e-28 1.69327e-27 1.16697e-26 
  0.10000   1.11790e-30 5.89054e-30 3.65261e-29 2.65029e-28 8.66709e-28 1.28400e-27 2.67502e-27 5.53904e-27 
  1.00000   8.12021e-30 2.11502e-29 1.14234e-28 3.33924e-28 6.37703e-28 9.33898e-28 1.72905e-27 3.02262e-27 
 10.00000   1.81965e-29 2.85873e-29 1.48088e-28 2.85023e-28 7.60181e-28 9.57168e-28 1.29099e-27 1.44875e-27 
100.00000   1.18571e-29 1.31229e-29 7.87976e-29 2.19317e-28 2.78217e-28 2.85109e-28 2.90597e-28 2.92749e-28 

         26
          300.0
  0.00001   7.79129e-34 2.84750e-33 2.14934e-32 6.82240e-30 5.03681e-28 1.26980e-27 4.89059e-27 2.53124e-26 
  0.00010   7.79172e-33 2.84407e-32 1.99353e-31 1.51721e-29 5.16151e-28 1.28097e-27 4.89476e-27 2.52972e-26 
